country,country_code,nutslevel,nuts2,regionname,type,year,party_abbreviation,party_english,party_native,partyfacts_id,partyvote,electorate,totalvote,validvote
Turkey,TR,2,TR82,"Kastamonu, Çankiri, Sinop",Parliament,2002,INDEPENDENT,NA,NA,NA,756,554121,440881,427534
Turkey,TR,2,TR82,"Kastamonu, Çankiri, Sinop",Parliament,2002,MHP,NA,NA,1610,53110,554121,440881,427534
Turkey,TR,2,TR82,"Kastamonu, Çankiri, Sinop",Parliament,2002,OTHER,NA,NA,NA,13268,554121,440881,427534
Turkey,TR,2,TR82,"Kastamonu, Çankiri, Sinop",Parliament,2002,SAADET PARTISI,NA,NA,572,5918,554121,440881,427534
Turkey,TR,2,TR82,"Kastamonu, Çankiri, Sinop",Parliament,2002,YTP,NA,NA,2471,2481,554121,440881,427534
Turkey,TR,2,TR82,"Kastamonu, Çankiri, Sinop",Parliament,2002,YURT-P,NA,NA,NA,1115,554121,440881,427534
Turkey,TR,2,TR82,"Kastamonu, Çankiri, Sinop",Parliament,2007,AKP,NA,NA,306,229917,536660,458923,452575
Turkey,TR,2,TR82,"Kastamonu, Çankiri, Sinop",Parliament,2007,ATP,NA,NA,NA,6708,536660,458923,452575
Turkey,TR,2,TR82,"Kastamonu, Çankiri, Sinop",Parliament,2007,CHP,NA,NA,1060,65935,536660,458923,452575
Turkey,TR,2,TR82,"Kastamonu, Çankiri, Sinop",Parliament,2007,DP,NA,NA,899,38378,536660,458923,452575
Turkey,TR,2,TR82,"Kastamonu, Çankiri, Sinop",Parliament,2007,GENC PARTI,NA,NA,159,7950,536660,458923,452575
Turkey,TR,2,TR82,"Kastamonu, Çankiri, Sinop",Parliament,2007,HYP,NA,NA,NA,4498,536660,458923,452575
Turkey,TR,2,TR82,"Kastamonu, Çankiri, Sinop",Parliament,2007,INDEPENDENT,NA,NA,NA,426,536660,458923,452575
Turkey,TR,2,TR82,"Kastamonu, Çankiri, Sinop",Parliament,2007,MHP,NA,NA,1610,77452,536660,458923,452575
Turkey,TR,2,TR82,"Kastamonu, Çankiri, Sinop",Parliament,2007,OTHER,NA,NA,NA,12704,536660,458923,452575
Turkey,TR,2,TR82,"Kastamonu, Çankiri, Sinop",Parliament,2007,SAADET PARTISI,NA,NA,572,8607,536660,458923,452575
Turkey,TR,2,TR82,"Kastamonu, Çankiri, Sinop",Parliament,2011,AKP,NA,NA,306,272472,549587,480777,470714
Turkey,TR,2,TR82,"Kastamonu, Çankiri, Sinop",Parliament,2011,BBP,NA,NA,1330,1120,549587,480777,470714
Turkey,TR,2,TR82,"Kastamonu, Çankiri, Sinop",Parliament,2011,CHP,NA,NA,1060,80170,549587,480777,470714
Turkey,TR,2,TR82,"Kastamonu, Çankiri, Sinop",Parliament,2011,DP,NA,NA,899,3110,549587,480777,470714
Turkey,TR,2,TR82,"Kastamonu, Çankiri, Sinop",Parliament,2011,HAS PARTI,NA,NA,NA,5350,549587,480777,470714
Turkey,TR,2,TR82,"Kastamonu, Çankiri, Sinop",Parliament,2011,INDEPENDENT,NA,NA,NA,0,549587,480777,470714
Turkey,TR,2,TR82,"Kastamonu, Çankiri, Sinop",Parliament,2011,MHP,NA,NA,1610,89840,549587,480777,470714
Turkey,TR,2,TR82,"Kastamonu, Çankiri, Sinop",Parliament,2011,OTHER,NA,NA,NA,13706,549587,480777,470714
Turkey,TR,2,TR82,"Kastamonu, Çankiri, Sinop",Parliament,2011,SAADET PARTISI,NA,NA,572,4946,549587,480777,470714
Turkey,TR,2,TR82,"Kastamonu, Çankiri, Sinop",Parliament,2015,AKP,NA,NA,306,292575,561640,476412,479764
Turkey,TR,2,TR82,"Kastamonu, Çankiri, Sinop",Parliament,2015,CHP,NA,NA,1060,85512,561640,476412,479764
Turkey,TR,2,TR82,"Kastamonu, Çankiri, Sinop",Parliament,2015,HDP,NA,NA,6042,4710,561640,476412,479764
Turkey,TR,2,TR82,"Kastamonu, Çankiri, Sinop",Parliament,2015,MHP,NA,NA,1610,79140,561640,476412,479764
Turkey,TR,2,TR82,"Kastamonu, Çankiri, Sinop",Parliament,2015,OTHER,NA,NA,NA,17827,561640,476412,479764
Turkey,TR,2,TR82,"Kastamonu, Çankiri, Sinop",Parliament,2018,AKP,NA,NA,306,277888,579431,507407,507996
Turkey,TR,2,TR82,"Kastamonu, Çankiri, Sinop",Parliament,2018,CHP,NA,NA,1060,80564,579431,507407,507996
Turkey,TR,2,TR82,"Kastamonu, Çankiri, Sinop",Parliament,2018,HDP,NA,NA,6042,6932,579431,507407,507996
Turkey,TR,2,TR82,"Kastamonu, Çankiri, Sinop",Parliament,2018,IYI PARTI,NA,NA,6236,50346,579431,507407,507996
Turkey,TR,2,TR82,"Kastamonu, Çankiri, Sinop",Parliament,2018,MHP,NA,NA,1610,83511,579431,507407,507996
Turkey,TR,2,TR82,"Kastamonu, Çankiri, Sinop",Parliament,2018,OTHER,NA,NA,NA,3527,579431,507407,507996
Turkey,TR,2,TR82,"Kastamonu, Çankiri, Sinop",Parliament,2018,SAADET PARTISI,NA,NA,572,5228,579431,507407,507996
Turkey,TR,2,TR83,"Samsun, Tokat, Çorum, Amasya",Parliament,2002,AKP,NA,NA,306,634110,1853410,1461754,1416819
Turkey,TR,2,TR83,"Samsun, Tokat, Çorum, Amasya",Parliament,2002,ANAP,NA,NA,1190,55999,1853410,1461754,1416819
Turkey,TR,2,TR83,"Samsun, Tokat, Çorum, Amasya",Parliament,2002,BBP,NA,NA,1330,19501,1853410,1461754,1416819
Turkey,TR,2,TR83,"Samsun, Tokat, Çorum, Amasya",Parliament,2002,CHP,NA,NA,1060,263949,1853410,1461754,1416819
Turkey,TR,2,TR83,"Samsun, Tokat, Çorum, Amasya",Parliament,2002,DEHAP,NA,NA,1355,20165,1853410,1461754,1416819
Turkey,TR,2,TR83,"Samsun, Tokat, Çorum, Amasya",Parliament,2002,DSP,NA,NA,1740,14403,1853410,1461754,1416819
Turkey,TR,2,TR83,"Samsun, Tokat, Çorum, Amasya",Parliament,2002,DYP,NA,NA,351,150945,1853410,1461754,1416819
Turkey,TR,2,TR83,"Samsun, Tokat, Çorum, Amasya",Parliament,2002,GENC PARTI,NA,NA,159,60530,1853410,1461754,1416819
Turkey,TR,2,TR83,"Samsun, Tokat, Çorum, Amasya",Parliament,2002,INDEPENDENT,NA,NA,NA,11290,1853410,1461754,1416819
Turkey,TR,2,TR83,"Samsun, Tokat, Çorum, Amasya",Parliament,2002,MHP,NA,NA,1610,123152,1853410,1461754,1416819
Turkey,TR,2,TR83,"Samsun, Tokat, Çorum, Amasya",Parliament,2002,OTHER,NA,NA,NA,30686,1853410,1461754,1416819
Turkey,TR,2,TR83,"Samsun, Tokat, Çorum, Amasya",Parliament,2002,SAADET PARTISI,NA,NA,572,24607,1853410,1461754,1416819
Turkey,TR,2,TR83,"Samsun, Tokat, Çorum, Amasya",Parliament,2002,YTP,NA,NA,2471,7482,1853410,1461754,1416819
Turkey,TR,2,TR83,"Samsun, Tokat, Çorum, Amasya",Parliament,2007,AKP,NA,NA,306,824418,1787661,1511652,1497110
Turkey,TR,2,TR83,"Samsun, Tokat, Çorum, Amasya",Parliament,2007,CHP,NA,NA,1060,295658,1787661,1511652,1497110
Turkey,TR,2,TR83,"Samsun, Tokat, Çorum, Amasya",Parliament,2007,DP,NA,NA,899,70971,1787661,1511652,1497110
Turkey,TR,2,TR83,"Samsun, Tokat, Çorum, Amasya",Parliament,2007,GENC PARTI,NA,NA,159,17356,1787661,1511652,1497110
Turkey,TR,2,TR83,"Samsun, Tokat, Çorum, Amasya",Parliament,2007,INDEPENDENT,NA,NA,NA,12766,1787661,1511652,1497110
Turkey,TR,2,TR83,"Samsun, Tokat, Çorum, Amasya",Parliament,2007,MHP,NA,NA,1610,199722,1787661,1511652,1497110
Turkey,TR,2,TR83,"Samsun, Tokat, Çorum, Amasya",Parliament,2007,OTHER,NA,NA,NA,40843,1787661,1511652,1497110
Turkey,TR,2,TR83,"Samsun, Tokat, Çorum, Amasya",Parliament,2007,SAADET PARTISI,NA,NA,572,35376,1787661,1511652,1497110
Turkey,TR,2,TR83,"Samsun, Tokat, Çorum, Amasya",Parliament,2011,AKP,NA,NA,306,984771,1918284,1693615,1667845
Turkey,TR,2,TR83,"Samsun, Tokat, Çorum, Amasya",Parliament,2011,BBP,NA,NA,1330,2330,1918284,1693615,1667845
Turkey,TR,2,TR83,"Samsun, Tokat, Çorum, Amasya",Parliament,2011,CHP,NA,NA,1060,389197,1918284,1693615,1667845
Turkey,TR,2,TR83,"Samsun, Tokat, Çorum, Amasya",Parliament,2011,DP,NA,NA,899,7619,1918284,1693615,1667845
Turkey,TR,2,TR83,"Samsun, Tokat, Çorum, Amasya",Parliament,2011,INDEPENDENT,NA,NA,NA,1059,1918284,1693615,1667845
Turkey,TR,2,TR83,"Samsun, Tokat, Çorum, Amasya",Parliament,2011,MHP,NA,NA,1610,210698,1918284,1693615,1667845
Turkey,TR,2,TR83,"Samsun, Tokat, Çorum, Amasya",Parliament,2011,OTHER,NA,NA,NA,47484,1918284,1693615,1667845
Turkey,TR,2,TR83,"Samsun, Tokat, Çorum, Amasya",Parliament,2011,SAADET PARTISI,NA,NA,572,24687,1918284,1693615,1667845
Turkey,TR,2,TR83,"Samsun, Tokat, Çorum, Amasya",Parliament,2015,AKP,NA,NA,306,1056914,1959800,1719967,1741319
Turkey,TR,2,TR83,"Samsun, Tokat, Çorum, Amasya",Parliament,2015,CHP,NA,NA,1060,374425,1959800,1719967,1741319
Turkey,TR,2,TR83,"Samsun, Tokat, Çorum, Amasya",Parliament,2015,HDP,NA,NA,6042,22873,1959800,1719967,1741319
Turkey,TR,2,TR83,"Samsun, Tokat, Çorum, Amasya",Parliament,2015,MHP,NA,NA,1610,240144,1959800,1719967,1741319
Turkey,TR,2,TR83,"Samsun, Tokat, Çorum, Amasya",Parliament,2015,OTHER,NA,NA,NA,46963,1959800,1719967,1741319
Turkey,TR,2,TR83,"Samsun, Tokat, Çorum, Amasya",Parliament,2018,AKP,NA,NA,306,930335,2019751,1813080,1826510
Turkey,TR,2,TR83,"Samsun, Tokat, Çorum, Amasya",Parliament,2018,CHP,NA,NA,1060,356585,2019751,1813080,1826510
Turkey,TR,2,TR83,"Samsun, Tokat, Çorum, Amasya",Parliament,2018,HDP,NA,NA,6042,41352,2019751,1813080,1826510
Turkey,TR,2,TR83,"Samsun, Tokat, Çorum, Amasya",Parliament,2018,IYI PARTI,NA,NA,6236,186706,2019751,1813080,1826510
Turkey,TR,2,TR83,"Samsun, Tokat, Çorum, Amasya",Parliament,2018,MHP,NA,NA,1610,280497,2019751,1813080,1826510
Turkey,TR,2,TR83,"Samsun, Tokat, Çorum, Amasya",Parliament,2018,OTHER,NA,NA,NA,7505,2019751,1813080,1826510
Turkey,TR,2,TR83,"Samsun, Tokat, Çorum, Amasya",Parliament,2018,SAADET PARTISI,NA,NA,572,23530,2019751,1813080,1826510
Turkey,TR,2,TR90,Trabzon,Parliament,2002,AKP,NA,NA,306,528892,1740091,1302778,1265267
Turkey,TR,2,TR90,Trabzon,Parliament,2002,ANAP,NA,NA,1190,128587,1740091,1302778,1265267
Turkey,TR,2,TR90,Trabzon,Parliament,2002,BBP,NA,NA,1330,12924,1740091,1302778,1265267
Turkey,TR,2,TR90,Trabzon,Parliament,2002,BTP,NA,NA,NA,4826,1740091,1302778,1265267
Turkey,TR,2,TR90,Trabzon,Parliament,2002,CHP,NA,NA,1060,183408,1740091,1302778,1265267
Turkey,TR,2,TR90,Trabzon,Parliament,2002,DEHAP,NA,NA,1355,13360,1740091,1302778,1265267
Turkey,TR,2,TR90,Trabzon,Parliament,2002,DSP,NA,NA,1740,16394,1740091,1302778,1265267
Turkey,TR,2,TR90,Trabzon,Parliament,2002,DYP,NA,NA,351,147197,1740091,1302778,1265267
Turkey,TR,2,TR90,Trabzon,Parliament,2002,GENC PARTI,NA,NA,159,38494,1740091,1302778,1265267
Turkey,TR,2,TR90,Trabzon,Parliament,2002,INDEPENDENT,NA,NA,NA,11609,1740091,1302778,1265267
Turkey,TR,2,TR90,Trabzon,Parliament,2002,MHP,NA,NA,1610,99909,1740091,1302778,1265267
Turkey,TR,2,TR90,Trabzon,Parliament,2002,ODP,NA,NA,NA,1512,1740091,1302778,1265267
Turkey,TR,2,TR90,Trabzon,Parliament,2002,OTHER,NA,NA,NA,29697,1740091,1302778,1265267
Turkey,TR,2,TR90,Trabzon,Parliament,2002,SAADET PARTISI,NA,NA,572,39956,1740091,1302778,1265267
Turkey,TR,2,TR90,Trabzon,Parliament,2002,YTP,NA,NA,2471,5831,1740091,1302778,1265267
Turkey,TR,2,TR90,Trabzon,Parliament,2002,YURT-P,NA,NA,NA,2671,1740091,1302778,1265267
Turkey,TR,2,TR90,Trabzon,Parliament,2007,AKP,NA,NA,306,740654,1677617,1387590,1372882
Turkey,TR,2,TR90,Trabzon,Parliament,2007,ATP,NA,NA,NA,2986,1677617,1387590,1372882
Turkey,TR,2,TR90,Trabzon,Parliament,2007,BTP,NA,NA,NA,8671,1677617,1387590,1372882
Turkey,TR,2,TR90,Trabzon,Parliament,2007,CHP,NA,NA,1060,201815,1677617,1387590,1372882
Turkey,TR,2,TR90,Trabzon,Parliament,2007,DP,NA,NA,899,76746,1677617,1387590,1372882
Turkey,TR,2,TR90,Trabzon,Parliament,2007,GENC PARTI,NA,NA,159,20099,1677617,1387590,1372882
Turkey,TR,2,TR90,Trabzon,Parliament,2007,HYP,NA,NA,NA,4922,1677617,1387590,1372882
Turkey,TR,2,TR90,Trabzon,Parliament,2007,INDEPENDENT,NA,NA,NA,54275,1677617,1387590,1372882
Turkey,TR,2,TR90,Trabzon,Parliament,2007,MHP,NA,NA,1610,185960,1677617,1387590,1372882
Turkey,TR,2,TR90,Trabzon,Parliament,2007,ODP,NA,NA,NA,1037,1677617,1387590,1372882
Turkey,TR,2,TR90,Trabzon,Parliament,2007,OTHER,NA,NA,NA,30955,1677617,1387590,1372882
Turkey,TR,2,TR90,Trabzon,Parliament,2007,SAADET PARTISI,NA,NA,572,44762,1677617,1387590,1372882
Turkey,TR,2,TR90,Trabzon,Parliament,2011,AKP,NA,NA,306,900830,1807106,1526636,1501833
Turkey,TR,2,TR90,Trabzon,Parliament,2011,CHP,NA,NA,1060,315119,1807106,1526636,1501833
Turkey,TR,2,TR90,Trabzon,Parliament,2011,DP,NA,NA,899,6367,1807106,1526636,1501833
Turkey,TR,2,TR90,Trabzon,Parliament,2011,HAS PARTI,NA,NA,NA,13712,1807106,1526636,1501833
Turkey,TR,2,TR90,Trabzon,Parliament,2011,INDEPENDENT,NA,NA,NA,4591,1807106,1526636,1501833
Turkey,TR,2,TR90,Trabzon,Parliament,2011,MHP,NA,NA,1610,193016,1807106,1526636,1501833
Turkey,TR,2,TR90,Trabzon,Parliament,2011,OTHER,NA,NA,NA,35148,1807106,1526636,1501833
Turkey,TR,2,TR90,Trabzon,Parliament,2011,SAADET PARTISI,NA,NA,572,33050,1807106,1526636,1501833
Turkey,TR,2,TR90,Trabzon,Parliament,2015,AKP,NA,NA,306,1033040,1880516,1582905,1601617
Turkey,TR,2,TR90,Trabzon,Parliament,2015,CHP,NA,NA,1060,316134,1880516,1582905,1601617
Turkey,TR,2,TR90,Trabzon,Parliament,2015,HDP,NA,NA,6042,17472,1880516,1582905,1601617
Turkey,TR,2,TR90,Trabzon,Parliament,2015,MHP,NA,NA,1610,186604,1880516,1582905,1601617
Turkey,TR,2,TR90,Trabzon,Parliament,2015,OTHER,NA,NA,NA,37794,1880516,1582905,1601617
Turkey,TR,2,TR90,Trabzon,Parliament,2015,SAADET PARTISI,NA,NA,572,10573,1880516,1582905,1601617
Turkey,TR,2,TR90,Trabzon,Parliament,2018,AKP,NA,NA,306,918546,1959764,1701783,1710559
Turkey,TR,2,TR90,Trabzon,Parliament,2018,CHP,NA,NA,1060,311997,1959764,1701783,1710559
Turkey,TR,2,TR90,Trabzon,Parliament,2018,HDP,NA,NA,6042,28196,1959764,1701783,1710559
Turkey,TR,2,TR90,Trabzon,Parliament,2018,IYI PARTI,NA,NA,6236,174876,1959764,1701783,1710559
Turkey,TR,2,TR90,Trabzon,Parliament,2018,MHP,NA,NA,1610,238977,1959764,1701783,1710559
Turkey,TR,2,TR90,Trabzon,Parliament,2018,OTHER,NA,NA,NA,8625,1959764,1701783,1710559
Turkey,TR,2,TR90,Trabzon,Parliament,2018,SAADET PARTISI,NA,NA,572,29342,1959764,1701783,1710559
Turkey,TR,2,TRA1,"Erzurum, Erzincan, Bayburt",Parliament,2002,AKP,NA,NA,306,239409,664855,494372,485724
Turkey,TR,2,TRA1,"Erzurum, Erzincan, Bayburt",Parliament,2002,ANAP,NA,NA,1190,14384,664855,494372,485724
Turkey,TR,2,TRA1,"Erzurum, Erzincan, Bayburt",Parliament,2002,BBP,NA,NA,1330,5924,664855,494372,485724
Turkey,TR,2,TRA1,"Erzurum, Erzincan, Bayburt",Parliament,2002,CHP,NA,NA,1060,50799,664855,494372,485724
Turkey,TR,2,TRA1,"Erzurum, Erzincan, Bayburt",Parliament,2002,DEHAP,NA,NA,1355,35285,664855,494372,485724
Turkey,TR,2,TRA1,"Erzurum, Erzincan, Bayburt",Parliament,2002,DSP,NA,NA,1740,4069,664855,494372,485724
Turkey,TR,2,TRA1,"Erzurum, Erzincan, Bayburt",Parliament,2002,DYP,NA,NA,351,37901,664855,494372,485724
Turkey,TR,2,TRA1,"Erzurum, Erzincan, Bayburt",Parliament,2002,GENC PARTI,NA,NA,159,10482,664855,494372,485724
Turkey,TR,2,TRA1,"Erzurum, Erzincan, Bayburt",Parliament,2002,INDEPENDENT,NA,NA,NA,10671,664855,494372,485724
Turkey,TR,2,TRA1,"Erzurum, Erzincan, Bayburt",Parliament,2002,MHP,NA,NA,1610,49328,664855,494372,485724
Turkey,TR,2,TRA1,"Erzurum, Erzincan, Bayburt",Parliament,2002,OTHER,NA,NA,NA,7349,664855,494372,485724
Turkey,TR,2,TRA1,"Erzurum, Erzincan, Bayburt",Parliament,2002,SAADET PARTISI,NA,NA,572,18739,664855,494372,485724
Turkey,TR,2,TRA1,"Erzurum, Erzincan, Bayburt",Parliament,2002,YTP,NA,NA,2471,1384,664855,494372,485724
Turkey,TR,2,TRA1,"Erzurum, Erzincan, Bayburt",Parliament,2007,AKP,NA,NA,306,336268,650195,525675,522085
Turkey,TR,2,TRA1,"Erzurum, Erzincan, Bayburt",Parliament,2007,CHP,NA,NA,1060,47366,650195,525675,522085
Turkey,TR,2,TRA1,"Erzurum, Erzincan, Bayburt",Parliament,2007,DP,NA,NA,899,13359,650195,525675,522085
Turkey,TR,2,TRA1,"Erzurum, Erzincan, Bayburt",Parliament,2007,GENC PARTI,NA,NA,159,1923,650195,525675,522085
Turkey,TR,2,TRA1,"Erzurum, Erzincan, Bayburt",Parliament,2007,INDEPENDENT,NA,NA,NA,24652,650195,525675,522085
Turkey,TR,2,TRA1,"Erzurum, Erzincan, Bayburt",Parliament,2007,MHP,NA,NA,1610,69114,650195,525675,522085
Turkey,TR,2,TRA1,"Erzurum, Erzincan, Bayburt",Parliament,2007,OTHER,NA,NA,NA,11763,650195,525675,522085
Turkey,TR,2,TRA1,"Erzurum, Erzincan, Bayburt",Parliament,2007,SAADET PARTISI,NA,NA,572,17640,650195,525675,522085
Turkey,TR,2,TRA1,"Erzurum, Erzincan, Bayburt",Parliament,2011,AKP,NA,NA,306,384183,678133,587424,581106
Turkey,TR,2,TRA1,"Erzurum, Erzincan, Bayburt",Parliament,2011,CHP,NA,NA,1060,60444,678133,587424,581106
Turkey,TR,2,TRA1,"Erzurum, Erzincan, Bayburt",Parliament,2011,DP,NA,NA,899,561,678133,587424,581106
Turkey,TR,2,TRA1,"Erzurum, Erzincan, Bayburt",Parliament,2011,HAS PARTI,NA,NA,NA,597,678133,587424,581106
Turkey,TR,2,TRA1,"Erzurum, Erzincan, Bayburt",Parliament,2011,INDEPENDENT,NA,NA,NA,33373,678133,587424,581106
Turkey,TR,2,TRA1,"Erzurum, Erzincan, Bayburt",Parliament,2011,MHP,NA,NA,1610,76894,678133,587424,581106
Turkey,TR,2,TRA1,"Erzurum, Erzincan, Bayburt",Parliament,2011,OTHER,NA,NA,NA,15301,678133,587424,581106
Turkey,TR,2,TRA1,"Erzurum, Erzincan, Bayburt",Parliament,2011,SAADET PARTISI,NA,NA,572,9753,678133,587424,581106
Turkey,TR,2,TRA1,"Erzurum, Erzincan, Bayburt",Parliament,2015,AKP,NA,NA,306,392117,688161,589582,597301
Turkey,TR,2,TRA1,"Erzurum, Erzincan, Bayburt",Parliament,2015,CHP,NA,NA,1060,52353,688161,589582,597301
Turkey,TR,2,TRA1,"Erzurum, Erzincan, Bayburt",Parliament,2015,HDP,NA,NA,6042,56424,688161,589582,597301
Turkey,TR,2,TRA1,"Erzurum, Erzincan, Bayburt",Parliament,2015,MHP,NA,NA,1610,81897,688161,589582,597301
Turkey,TR,2,TRA1,"Erzurum, Erzincan, Bayburt",Parliament,2015,OTHER,NA,NA,NA,13867,688161,589582,597301
Turkey,TR,2,TRA1,"Erzurum, Erzincan, Bayburt",Parliament,2015,SAADET PARTISI,NA,NA,572,643,688161,589582,597301
Turkey,TR,2,TRA1,"Erzurum, Erzincan, Bayburt",Parliament,2018,AKP,NA,NA,306,333622,711853,625833,633517
Turkey,TR,2,TRA1,"Erzurum, Erzincan, Bayburt",Parliament,2018,CHP,NA,NA,1060,59242,711853,625833,633517
Turkey,TR,2,TRA1,"Erzurum, Erzincan, Bayburt",Parliament,2018,HDP,NA,NA,6042,61131,711853,625833,633517
Turkey,TR,2,TRA1,"Erzurum, Erzincan, Bayburt",Parliament,2018,IYI PARTI,NA,NA,6236,44718,711853,625833,633517
Turkey,TR,2,TRA1,"Erzurum, Erzincan, Bayburt",Parliament,2018,MHP,NA,NA,1610,121895,711853,625833,633517
Turkey,TR,2,TRA1,"Erzurum, Erzincan, Bayburt",Parliament,2018,OTHER,NA,NA,NA,1998,711853,625833,633517
Turkey,TR,2,TRA1,"Erzurum, Erzincan, Bayburt",Parliament,2018,SAADET PARTISI,NA,NA,572,10911,711853,625833,633517
Turkey,TR,2,TRA2,"Agri, Kars, Igdir, Ardahan",Parliament,2002,AKP,NA,NA,306,57811,552593,402912,388166
Turkey,TR,2,TRA2,"Agri, Kars, Igdir, Ardahan",Parliament,2002,ANAP,NA,NA,1190,19116,552593,402912,388166
Turkey,TR,2,TRA2,"Agri, Kars, Igdir, Ardahan",Parliament,2002,BBP,NA,NA,1330,4001,552593,402912,388166
Turkey,TR,2,TRA2,"Agri, Kars, Igdir, Ardahan",Parliament,2002,CHP,NA,NA,1060,56193,552593,402912,388166
Turkey,TR,2,TRA2,"Agri, Kars, Igdir, Ardahan",Parliament,2002,DEHAP,NA,NA,1355,104947,552593,402912,388166
Turkey,TR,2,TRA2,"Agri, Kars, Igdir, Ardahan",Parliament,2002,DSP,NA,NA,1740,4787,552593,402912,388166
Turkey,TR,2,TRA2,"Agri, Kars, Igdir, Ardahan",Parliament,2002,DYP,NA,NA,351,40856,552593,402912,388166
Turkey,TR,2,TRA2,"Agri, Kars, Igdir, Ardahan",Parliament,2002,GENC PARTI,NA,NA,159,7567,552593,402912,388166
Turkey,TR,2,TRA2,"Agri, Kars, Igdir, Ardahan",Parliament,2002,INDEPENDENT,NA,NA,NA,28944,552593,402912,388166
Turkey,TR,2,TRA2,"Agri, Kars, Igdir, Ardahan",Parliament,2002,IP,NA,NA,NA,1002,552593,402912,388166
Turkey,TR,2,TRA2,"Agri, Kars, Igdir, Ardahan",Parliament,2002,MHP,NA,NA,1610,35349,552593,402912,388166
Turkey,TR,2,TRA2,"Agri, Kars, Igdir, Ardahan",Parliament,2002,OTHER,NA,NA,NA,8652,552593,402912,388166
Turkey,TR,2,TRA2,"Agri, Kars, Igdir, Ardahan",Parliament,2002,SAADET PARTISI,NA,NA,572,15267,552593,402912,388166
Turkey,TR,2,TRA2,"Agri, Kars, Igdir, Ardahan",Parliament,2002,YTP,NA,NA,2471,3674,552593,402912,388166
Turkey,TR,2,TRA2,"Agri, Kars, Igdir, Ardahan",Parliament,2007,AKP,NA,NA,306,195342,547702,412576,407608
Turkey,TR,2,TRA2,"Agri, Kars, Igdir, Ardahan",Parliament,2007,ATP,NA,NA,NA,745,547702,412576,407608
Turkey,TR,2,TRA2,"Agri, Kars, Igdir, Ardahan",Parliament,2007,BTP,NA,NA,NA,616,547702,412576,407608
Turkey,TR,2,TRA2,"Agri, Kars, Igdir, Ardahan",Parliament,2007,CHP,NA,NA,1060,44176,547702,412576,407608
Turkey,TR,2,TRA2,"Agri, Kars, Igdir, Ardahan",Parliament,2007,DP,NA,NA,899,14514,547702,412576,407608
Turkey,TR,2,TRA2,"Agri, Kars, Igdir, Ardahan",Parliament,2007,GENC PARTI,NA,NA,159,2466,547702,412576,407608
Turkey,TR,2,TRA2,"Agri, Kars, Igdir, Ardahan",Parliament,2007,HYP,NA,NA,NA,888,547702,412576,407608
Turkey,TR,2,TRA2,"Agri, Kars, Igdir, Ardahan",Parliament,2007,INDEPENDENT,NA,NA,NA,90518,547702,412576,407608
Turkey,TR,2,TRA2,"Agri, Kars, Igdir, Ardahan",Parliament,2007,MHP,NA,NA,1610,44246,547702,412576,407608
Turkey,TR,2,TRA2,"Agri, Kars, Igdir, Ardahan",Parliament,2007,OTHER,NA,NA,NA,9487,547702,412576,407608
Turkey,TR,2,TRA2,"Agri, Kars, Igdir, Ardahan",Parliament,2007,SAADET PARTISI,NA,NA,572,3819,547702,412576,407608
Turkey,TR,2,TRA2,"Agri, Kars, Igdir, Ardahan",Parliament,2007,TKP,NA,NA,NA,791,547702,412576,407608
Turkey,TR,2,TRA2,"Agri, Kars, Igdir, Ardahan",Parliament,2011,AKP,NA,NA,306,203503,641714,495849,484269
Turkey,TR,2,TRA2,"Agri, Kars, Igdir, Ardahan",Parliament,2011,BBP,NA,NA,1330,8071,641714,495849,484269
Turkey,TR,2,TRA2,"Agri, Kars, Igdir, Ardahan",Parliament,2011,CHP,NA,NA,1060,47362,641714,495849,484269
Turkey,TR,2,TRA2,"Agri, Kars, Igdir, Ardahan",Parliament,2011,DSP,NA,NA,1740,914,641714,495849,484269
Turkey,TR,2,TRA2,"Agri, Kars, Igdir, Ardahan",Parliament,2011,INDEPENDENT,NA,NA,NA,148248,641714,495849,484269
Turkey,TR,2,TRA2,"Agri, Kars, Igdir, Ardahan",Parliament,2011,MHP,NA,NA,1610,62454,641714,495849,484269
Turkey,TR,2,TRA2,"Agri, Kars, Igdir, Ardahan",Parliament,2011,OTHER,NA,NA,NA,11602,641714,495849,484269
Turkey,TR,2,TRA2,"Agri, Kars, Igdir, Ardahan",Parliament,2011,SAADET PARTISI,NA,NA,572,2115,641714,495849,484269
Turkey,TR,2,TRA2,"Agri, Kars, Igdir, Ardahan",Parliament,2015,AKP,NA,NA,306,164577,656266,511925,516375
Turkey,TR,2,TRA2,"Agri, Kars, Igdir, Ardahan",Parliament,2015,CHP,NA,NA,1060,43851,656266,511925,516375
Turkey,TR,2,TRA2,"Agri, Kars, Igdir, Ardahan",Parliament,2015,HDP,NA,NA,6042,257926,656266,511925,516375
Turkey,TR,2,TRA2,"Agri, Kars, Igdir, Ardahan",Parliament,2015,MHP,NA,NA,1610,38491,656266,511925,516375
Turkey,TR,2,TRA2,"Agri, Kars, Igdir, Ardahan",Parliament,2015,OTHER,NA,NA,NA,11530,656266,511925,516375
Turkey,TR,2,TRA2,"Agri, Kars, Igdir, Ardahan",Parliament,2018,AKP,NA,NA,306,163705,666311,531972,531057
Turkey,TR,2,TRA2,"Agri, Kars, Igdir, Ardahan",Parliament,2018,CHP,NA,NA,1060,45645,666311,531972,531057
